,Date,Time,ms,DT,raw_LEVEL_m,TEMPERATURE,Rate of Change
1,7/25/2018,12:40:00 pm,0,2018-07-25 12:40:00,8.3325,10.775,0.06980000000000004
2,7/25/2018,12:50:00 pm,0,2018-07-25 12:50:00,8.3295,10.077,0.03899999999999988
3,7/25/2018,01:00:00 pm,0,2018-07-25 13:00:00,8.3286,9.687000000000001,0.025200000000000066
4,7/25/2018,01:10:00 pm,0,2018-07-25 13:10:00,8.3266,9.435,0.016900000000000047
5,7/25/2018,01:20:00 pm,0,2018-07-25 13:20:00,8.3268,9.266,0.011599999999999966
6,7/25/2018,01:30:00 pm,0,2018-07-25 13:30:00,8.3262,9.15,0.008000000000000007
7,7/25/2018,01:40:00 pm,0,2018-07-25 13:40:00,8.3246,9.07,0.005499999999999972
8,7/25/2018,01:50:00 pm,0,2018-07-25 13:50:00,8.3239,9.015,0.004000000000000092
9,7/25/2018,02:00:00 pm,0,2018-07-25 14:00:00,8.3227,8.975,0.0028999999999999916
10,7/25/2018,02:10:00 pm,0,2018-07-25 14:10:00,8.3213,8.946,0.002200000000000024
11,7/25/2018,02:20:00 pm,0,2018-07-25 14:20:00,8.3201,8.924,0.0016000000000000014
12,7/25/2018,02:30:00 pm,0,2018-07-25 14:30:00,8.3187,8.908,0.00129999999999999
13,7/25/2018,02:40:00 pm,0,2018-07-25 14:40:00,8.3182,8.895,0.0010999999999999233
14,7/25/2018,02:50:00 pm,0,2018-07-25 14:50:00,8.3177,8.884,0.0008000000000000895
15,7/25/2018,03:00:00 pm,0,2018-07-25 15:00:00,8.3162,8.876,0.0006999999999999674
16,7/25/2018,03:10:00 pm,0,2018-07-25 15:10:00,8.3155,8.869,0.0006999999999999674
17,7/25/2018,03:20:00 pm,0,2018-07-25 15:20:00,8.3145,8.862,0.0006000000000000227
18,7/25/2018,03:30:00 pm,0,2018-07-25 15:30:00,8.3131,8.856,0.00039999999999995595
19,7/25/2018,03:40:00 pm,0,2018-07-25 15:40:00,8.3121,8.852,0.00030000000000001136
20,7/25/2018,03:50:00 pm,0,2018-07-25 15:50:00,8.3111,8.849,0.00039999999999995595
21,7/25/2018,04:00:00 pm,0,2018-07-25 16:00:00,8.3096,8.845,0.00010000000000012221
22,7/25/2018,04:10:00 pm,0,2018-07-25 16:10:00,8.3089,8.844,0.00019999999999988915
23,7/25/2018,04:20:00 pm,0,2018-07-25 16:20:00,8.3077,8.842,0.00030000000000001136
24,7/25/2018,04:30:00 pm,0,2018-07-25 16:30:00,8.3069,8.839,0.00010000000000012221
25,7/25/2018,04:40:00 pm,0,2018-07-25 16:40:00,8.306,8.838,9.999999999994457e-05
26,7/25/2018,04:50:00 pm,0,2018-07-25 16:50:00,8.3051,8.837,9.999999999994457e-05
27,7/25/2018,05:00:00 pm,0,2018-07-25 17:00:00,8.304,8.836,9.999999999994457e-05
28,7/25/2018,05:10:00 pm,0,2018-07-25 17:10:00,8.3027,8.835,0.0002000000000000668
29,7/25/2018,05:20:00 pm,0,2018-07-25 17:20:00,8.3029,8.833,0.0002000000000000668
30,7/25/2018,05:30:00 pm,0,2018-07-25 17:30:00,8.303,8.831,0.00019999999999988915
31,7/25/2018,05:40:00 pm,0,2018-07-25 17:40:00,8.3026,8.829,0.00010000000000012221
32,7/25/2018,05:50:00 pm,0,2018-07-25 17:50:00,8.3022,8.828,9.999999999994457e-05
33,7/25/2018,06:00:00 pm,0,2018-07-25 18:00:00,8.3016,8.827,9.999999999994457e-05
34,7/25/2018,06:10:00 pm,0,2018-07-25 18:10:00,8.3016,8.826,0.00010000000000012221
35,7/25/2018,06:20:00 pm,0,2018-07-25 18:20:00,8.3012,8.825,9.999999999994457e-05
36,7/25/2018,06:30:00 pm,0,2018-07-25 18:30:00,8.3007,8.824,9.999999999994457e-05
37,7/25/2018,06:40:00 pm,0,2018-07-25 18:40:00,8.3003,8.823,9.999999999994457e-05
38,7/25/2018,06:50:00 pm,0,2018-07-25 18:50:00,8.3006,8.822000000000001,0.0
39,7/25/2018,07:00:00 pm,0,2018-07-25 19:00:00,8.3006,8.822000000000001,0.00010000000000012221
40,7/25/2018,07:10:00 pm,0,2018-07-25 19:10:00,8.3002,8.821,9.999999999994457e-05
41,7/25/2018,07:20:00 pm,0,2018-07-25 19:20:00,8.3003,8.82,0.0
42,7/25/2018,07:30:00 pm,0,2018-07-25 19:30:00,8.3002,8.82,0.00010000000000012221
43,7/25/2018,07:40:00 pm,0,2018-07-25 19:40:00,8.3006,8.818999999999999,9.999999999994457e-05
44,7/25/2018,07:50:00 pm,0,2018-07-25 19:50:00,8.301,8.818,0.0
45,7/25/2018,08:00:00 pm,0,2018-07-25 20:00:00,8.3016,8.818,9.999999999994457e-05
46,7/25/2018,08:10:00 pm,0,2018-07-25 20:10:00,8.3022,8.817,0.0
47,7/25/2018,08:20:00 pm,0,2018-07-25 20:20:00,8.3031,8.817,9.999999999994457e-05
48,7/25/2018,08:30:00 pm,0,2018-07-25 20:30:00,8.3035,8.816,0.00010000000000012221
49,7/25/2018,08:40:00 pm,0,2018-07-25 20:40:00,8.3038,8.815,0.0
50,7/25/2018,08:50:00 pm,0,2018-07-25 20:50:00,8.3049,8.815,0.0
51,7/25/2018,09:00:00 pm,0,2018-07-25 21:00:00,8.306,8.815,9.999999999994457e-05
52,7/25/2018,09:10:00 pm,0,2018-07-25 21:10:00,8.3065,8.814,0.0
53,7/25/2018,09:20:00 pm,0,2018-07-25 21:20:00,8.3071,8.814,0.00010000000000012221
